center_camera,left_camera,right_camera,steering,throttle,reverse,speed
./data/IMG/./data/IMG/center_2020_09_05_16_40_18_568.jpg,./data/IMG/left_2020_09_05_16_40_18_568.jpg,./data/IMG/right_2020_09_05_16_40_18_568.jpg,0.0,1.0,0,3.257062
./data/IMG/./data/IMG/center_2020_09_05_16_40_18_671.jpg,./data/IMG/left_2020_09_05_16_40_18_671.jpg,./data/IMG/right_2020_09_05_16_40_18_671.jpg,0.0,1.0,0,4.431368
./data/IMG/./data/IMG/center_2020_09_05_16_40_18_771.jpg,./data/IMG/left_2020_09_05_16_40_18_771.jpg,./data/IMG/right_2020_09_05_16_40_18_771.jpg,0.0,1.0,0,5.592836
./data/IMG/./data/IMG/center_2020_09_05_16_40_18_875.jpg,./data/IMG/left_2020_09_05_16_40_18_875.jpg,./data/IMG/right_2020_09_05_16_40_18_875.jpg,0.0,1.0,0,6.743158
./data/IMG/./data/IMG/center_2020_09_05_16_40_18_976.jpg,./data/IMG/left_2020_09_05_16_40_18_976.jpg,./data/IMG/right_2020_09_05_16_40_18_976.jpg,0.0,1.0,0,7.882321000000001
./data/IMG/./data/IMG/center_2020_09_05_16_40_19_083.jpg,./data/IMG/left_2020_09_05_16_40_19_083.jpg,./data/IMG/right_2020_09_05_16_40_19_083.jpg,0.0,1.0,0,9.234467
./data/IMG/./data/IMG/center_2020_09_05_16_40_19_185.jpg,./data/IMG/left_2020_09_05_16_40_19_185.jpg,./data/IMG/right_2020_09_05_16_40_19_185.jpg,0.0,1.0,0,10.34936
./data/IMG/./data/IMG/center_2020_09_05_16_40_19_287.jpg,./data/IMG/left_2020_09_05_16_40_19_287.jpg,./data/IMG/right_2020_09_05_16_40_19_287.jpg,0.0,1.0,0,11.55221
./data/IMG/./data/IMG/center_2020_09_05_16_40_19_390.jpg,./data/IMG/left_2020_09_05_16_40_19_390.jpg,./data/IMG/right_2020_09_05_16_40_19_390.jpg,-0.2882889,1.0,0,12.40351
./data/IMG/./data/IMG/center_2020_09_05_16_40_19_490.jpg,./data/IMG/left_2020_09_05_16_40_19_490.jpg,./data/IMG/right_2020_09_05_16_40_19_490.jpg,-0.03851043,1.0,0,13.559220000000002
./data/IMG/./data/IMG/center_2020_09_05_16_40_19_595.jpg,./data/IMG/left_2020_09_05_16_40_19_595.jpg,./data/IMG/right_2020_09_05_16_40_19_595.jpg,0.0,1.0,0,14.68224
./data/IMG/./data/IMG/center_2020_09_05_16_40_19_700.jpg,./data/IMG/left_2020_09_05_16_40_19_700.jpg,./data/IMG/right_2020_09_05_16_40_19_700.jpg,0.0,1.0,0,15.99624
./data/IMG/./data/IMG/center_2020_09_05_16_40_19_806.jpg,./data/IMG/left_2020_09_05_16_40_19_806.jpg,./data/IMG/right_2020_09_05_16_40_19_806.jpg,0.0,1.0,0,16.900129999999997
./data/IMG/./data/IMG/center_2020_09_05_16_40_19_907.jpg,./data/IMG/left_2020_09_05_16_40_19_907.jpg,./data/IMG/right_2020_09_05_16_40_19_907.jpg,0.0,1.0,0,18.105929999999997
./data/IMG/./data/IMG/center_2020_09_05_16_40_20_013.jpg,./data/IMG/left_2020_09_05_16_40_20_013.jpg,./data/IMG/right_2020_09_05_16_40_20_013.jpg,-0.2953095,1.0,0,18.94043
./data/IMG/./data/IMG/center_2020_09_05_16_40_20_114.jpg,./data/IMG/left_2020_09_05_16_40_20_114.jpg,./data/IMG/right_2020_09_05_16_40_20_114.jpg,-0.5793191999999999,1.0,0,19.84872
./data/IMG/./data/IMG/center_2020_09_05_16_40_20_217.jpg,./data/IMG/left_2020_09_05_16_40_20_217.jpg,./data/IMG/right_2020_09_05_16_40_20_217.jpg,-0.31272859999999997,1.0,0,21.05059
./data/IMG/./data/IMG/center_2020_09_05_16_40_20_319.jpg,./data/IMG/left_2020_09_05_16_40_20_319.jpg,./data/IMG/right_2020_09_05_16_40_20_319.jpg,-0.01076635,1.0,0,22.000020000000003
./data/IMG/./data/IMG/center_2020_09_05_16_40_20_421.jpg,./data/IMG/left_2020_09_05_16_40_20_421.jpg,./data/IMG/right_2020_09_05_16_40_20_421.jpg,0.0,1.0,0,22.99448
./data/IMG/./data/IMG/center_2020_09_05_16_40_20_522.jpg,./data/IMG/left_2020_09_05_16_40_20_522.jpg,./data/IMG/right_2020_09_05_16_40_20_522.jpg,0.0,1.0,0,23.96273
./data/IMG/./data/IMG/center_2020_09_05_16_40_20_625.jpg,./data/IMG/left_2020_09_05_16_40_20_625.jpg,./data/IMG/right_2020_09_05_16_40_20_625.jpg,0.0,1.0,0,24.93226
./data/IMG/./data/IMG/center_2020_09_05_16_40_20_729.jpg,./data/IMG/left_2020_09_05_16_40_20_729.jpg,./data/IMG/right_2020_09_05_16_40_20_729.jpg,0.0,1.0,0,25.88935
./data/IMG/./data/IMG/center_2020_09_05_16_40_20_829.jpg,./data/IMG/left_2020_09_05_16_40_20_829.jpg,./data/IMG/right_2020_09_05_16_40_20_829.jpg,0.0,1.0,0,26.837320000000002
./data/IMG/./data/IMG/center_2020_09_05_16_40_20_934.jpg,./data/IMG/left_2020_09_05_16_40_20_934.jpg,./data/IMG/right_2020_09_05_16_40_20_934.jpg,0.0,1.0,0,27.775640000000003
./data/IMG/./data/IMG/center_2020_09_05_16_40_21_035.jpg,./data/IMG/left_2020_09_05_16_40_21_035.jpg,./data/IMG/right_2020_09_05_16_40_21_035.jpg,-0.019105200000000003,1.0,0,28.704459999999997
./data/IMG/./data/IMG/center_2020_09_05_16_40_21_141.jpg,./data/IMG/left_2020_09_05_16_40_21_141.jpg,./data/IMG/right_2020_09_05_16_40_21_141.jpg,-0.3766713,1.0,0,29.664540000000002
./data/IMG/./data/IMG/center_2020_09_05_16_40_21_242.jpg,./data/IMG/left_2020_09_05_16_40_21_242.jpg,./data/IMG/right_2020_09_05_16_40_21_242.jpg,-0.06901742,1.0,0,30.190659999999998
./data/IMG/./data/IMG/center_2020_09_05_16_40_21_346.jpg,./data/IMG/left_2020_09_05_16_40_21_346.jpg,./data/IMG/right_2020_09_05_16_40_21_346.jpg,0.0,1.0,0,30.189329999999998
./data/IMG/./data/IMG/center_2020_09_05_16_40_21_452.jpg,./data/IMG/left_2020_09_05_16_40_21_452.jpg,./data/IMG/right_2020_09_05_16_40_21_452.jpg,0.0,1.0,0,30.19008
./data/IMG/./data/IMG/center_2020_09_05_16_40_21_553.jpg,./data/IMG/left_2020_09_05_16_40_21_553.jpg,./data/IMG/right_2020_09_05_16_40_21_553.jpg,0.0,1.0,0,30.189909999999998
./data/IMG/./data/IMG/center_2020_09_05_16_40_21_660.jpg,./data/IMG/left_2020_09_05_16_40_21_660.jpg,./data/IMG/right_2020_09_05_16_40_21_660.jpg,-0.32222280000000003,1.0,0,30.16886
./data/IMG/./data/IMG/center_2020_09_05_16_40_21_765.jpg,./data/IMG/left_2020_09_05_16_40_21_765.jpg,./data/IMG/right_2020_09_05_16_40_21_765.jpg,-0.6202871999999999,1.0,0,30.13338
./data/IMG/./data/IMG/center_2020_09_05_16_40_21_867.jpg,./data/IMG/left_2020_09_05_16_40_21_867.jpg,./data/IMG/right_2020_09_05_16_40_21_867.jpg,-0.3328095,1.0,0,30.1926
./data/IMG/./data/IMG/center_2020_09_05_16_40_21_968.jpg,./data/IMG/left_2020_09_05_16_40_21_968.jpg,./data/IMG/right_2020_09_05_16_40_21_968.jpg,-0.05485351,1.0,0,30.1905
./data/IMG/./data/IMG/center_2020_09_05_16_40_22_070.jpg,./data/IMG/left_2020_09_05_16_40_22_070.jpg,./data/IMG/right_2020_09_05_16_40_22_070.jpg,-0.1951206,1.0,0,30.19071
./data/IMG/./data/IMG/center_2020_09_05_16_40_22_175.jpg,./data/IMG/left_2020_09_05_16_40_22_175.jpg,./data/IMG/right_2020_09_05_16_40_22_175.jpg,0.0,1.0,0,30.19081
./data/IMG/./data/IMG/center_2020_09_05_16_40_22_279.jpg,./data/IMG/left_2020_09_05_16_40_22_279.jpg,./data/IMG/right_2020_09_05_16_40_22_279.jpg,0.0,1.0,0,30.19019
./data/IMG/./data/IMG/center_2020_09_05_16_40_22_379.jpg,./data/IMG/left_2020_09_05_16_40_22_379.jpg,./data/IMG/right_2020_09_05_16_40_22_379.jpg,0.0,1.0,0,30.190279999999998
./data/IMG/./data/IMG/center_2020_09_05_16_40_22_490.jpg,./data/IMG/left_2020_09_05_16_40_22_490.jpg,./data/IMG/right_2020_09_05_16_40_22_490.jpg,0.0,1.0,0,30.190309999999997
./data/IMG/./data/IMG/center_2020_09_05_16_40_22_592.jpg,./data/IMG/left_2020_09_05_16_40_22_592.jpg,./data/IMG/right_2020_09_05_16_40_22_592.jpg,0.0,1.0,0,30.190209999999997
./data/IMG/./data/IMG/center_2020_09_05_16_40_22_694.jpg,./data/IMG/left_2020_09_05_16_40_22_694.jpg,./data/IMG/right_2020_09_05_16_40_22_694.jpg,0.0,1.0,0,30.190279999999998
./data/IMG/./data/IMG/center_2020_09_05_16_40_22_795.jpg,./data/IMG/left_2020_09_05_16_40_22_795.jpg,./data/IMG/right_2020_09_05_16_40_22_795.jpg,0.0,1.0,0,30.19042
./data/IMG/./data/IMG/center_2020_09_05_16_40_22_898.jpg,./data/IMG/left_2020_09_05_16_40_22_898.jpg,./data/IMG/right_2020_09_05_16_40_22_898.jpg,0.0,1.0,0,30.1903
./data/IMG/./data/IMG/center_2020_09_05_16_40_23_001.jpg,./data/IMG/left_2020_09_05_16_40_23_001.jpg,./data/IMG/right_2020_09_05_16_40_23_001.jpg,0.0,1.0,0,30.190309999999997
./data/IMG/./data/IMG/center_2020_09_05_16_40_23_105.jpg,./data/IMG/left_2020_09_05_16_40_23_105.jpg,./data/IMG/right_2020_09_05_16_40_23_105.jpg,-0.2914614,1.0,0,30.1739
./data/IMG/./data/IMG/center_2020_09_05_16_40_23_207.jpg,./data/IMG/left_2020_09_05_16_40_23_207.jpg,./data/IMG/right_2020_09_05_16_40_23_207.jpg,-0.025029,1.0,0,30.19027
./data/IMG/./data/IMG/center_2020_09_05_16_40_23_310.jpg,./data/IMG/left_2020_09_05_16_40_23_310.jpg,./data/IMG/right_2020_09_05_16_40_23_310.jpg,0.0,1.0,0,30.19002
./data/IMG/./data/IMG/center_2020_09_05_16_40_23_413.jpg,./data/IMG/left_2020_09_05_16_40_23_413.jpg,./data/IMG/right_2020_09_05_16_40_23_413.jpg,0.0,1.0,0,30.190490000000004
./data/IMG/./data/IMG/center_2020_09_05_16_40_23_515.jpg,./data/IMG/left_2020_09_05_16_40_23_515.jpg,./data/IMG/right_2020_09_05_16_40_23_515.jpg,0.0,1.0,0,30.19032
./data/IMG/./data/IMG/center_2020_09_05_16_40_23_618.jpg,./data/IMG/left_2020_09_05_16_40_23_618.jpg,./data/IMG/right_2020_09_05_16_40_23_618.jpg,0.0,1.0,0,30.190040000000003
./data/IMG/./data/IMG/center_2020_09_05_16_40_23_722.jpg,./data/IMG/left_2020_09_05_16_40_23_722.jpg,./data/IMG/right_2020_09_05_16_40_23_722.jpg,-0.075294,1.0,0,30.188959999999998
./data/IMG/./data/IMG/center_2020_09_05_16_40_23_823.jpg,./data/IMG/left_2020_09_05_16_40_23_823.jpg,./data/IMG/right_2020_09_05_16_40_23_823.jpg,-0.2190645,1.0,0,30.183940000000003
./data/IMG/./data/IMG/center_2020_09_05_16_40_23_929.jpg,./data/IMG/left_2020_09_05_16_40_23_929.jpg,./data/IMG/right_2020_09_05_16_40_23_929.jpg,0.0,1.0,0,30.1897
./data/IMG/./data/IMG/center_2020_09_05_16_40_24_031.jpg,./data/IMG/left_2020_09_05_16_40_24_031.jpg,./data/IMG/right_2020_09_05_16_40_24_031.jpg,0.0,1.0,0,30.19019
./data/IMG/./data/IMG/center_2020_09_05_16_40_24_133.jpg,./data/IMG/left_2020_09_05_16_40_24_133.jpg,./data/IMG/right_2020_09_05_16_40_24_133.jpg,0.0,1.0,0,30.19029
./data/IMG/./data/IMG/center_2020_09_05_16_40_24_237.jpg,./data/IMG/left_2020_09_05_16_40_24_237.jpg,./data/IMG/right_2020_09_05_16_40_24_237.jpg,0.0,1.0,0,30.19029
./data/IMG/./data/IMG/center_2020_09_05_16_40_24_342.jpg,./data/IMG/left_2020_09_05_16_40_24_342.jpg,./data/IMG/right_2020_09_05_16_40_24_342.jpg,-0.3135441,1.0,0,30.17192
./data/IMG/./data/IMG/center_2020_09_05_16_40_24_442.jpg,./data/IMG/left_2020_09_05_16_40_24_442.jpg,./data/IMG/right_2020_09_05_16_40_24_442.jpg,-0.48938999999999994,1.0,0,30.15839
./data/IMG/./data/IMG/center_2020_09_05_16_40_24_547.jpg,./data/IMG/left_2020_09_05_16_40_24_547.jpg,./data/IMG/right_2020_09_05_16_40_24_547.jpg,-0.19875,1.0,0,30.193620000000003
./data/IMG/./data/IMG/center_2020_09_05_16_40_24_650.jpg,./data/IMG/left_2020_09_05_16_40_24_650.jpg,./data/IMG/right_2020_09_05_16_40_24_650.jpg,0.0,1.0,0,30.188129999999997
./data/IMG/./data/IMG/center_2020_09_05_16_40_24_756.jpg,./data/IMG/left_2020_09_05_16_40_24_756.jpg,./data/IMG/right_2020_09_05_16_40_24_756.jpg,0.0,1.0,0,30.19094
./data/IMG/./data/IMG/center_2020_09_05_16_40_24_857.jpg,./data/IMG/left_2020_09_05_16_40_24_857.jpg,./data/IMG/right_2020_09_05_16_40_24_857.jpg,0.0,1.0,0,30.18967
./data/IMG/./data/IMG/center_2020_09_05_16_40_24_960.jpg,./data/IMG/left_2020_09_05_16_40_24_960.jpg,./data/IMG/right_2020_09_05_16_40_24_960.jpg,0.0,1.0,0,30.189759999999996
./data/IMG/./data/IMG/center_2020_09_05_16_40_25_063.jpg,./data/IMG/left_2020_09_05_16_40_25_063.jpg,./data/IMG/right_2020_09_05_16_40_25_063.jpg,0.0,1.0,0,30.189740000000004
./data/IMG/./data/IMG/center_2020_09_05_16_40_25_164.jpg,./data/IMG/left_2020_09_05_16_40_25_164.jpg,./data/IMG/right_2020_09_05_16_40_25_164.jpg,0.0,1.0,0,30.18972
./data/IMG/./data/IMG/center_2020_09_05_16_40_25_263.jpg,./data/IMG/left_2020_09_05_16_40_25_263.jpg,./data/IMG/right_2020_09_05_16_40_25_263.jpg,0.0,1.0,0,30.189590000000003
./data/IMG/./data/IMG/center_2020_09_05_16_40_25_366.jpg,./data/IMG/left_2020_09_05_16_40_25_366.jpg,./data/IMG/right_2020_09_05_16_40_25_366.jpg,0.0,1.0,0,30.19039
./data/IMG/./data/IMG/center_2020_09_05_16_40_25_469.jpg,./data/IMG/left_2020_09_05_16_40_25_469.jpg,./data/IMG/right_2020_09_05_16_40_25_469.jpg,0.0,1.0,0,30.19006
./data/IMG/./data/IMG/center_2020_09_05_16_40_25_577.jpg,./data/IMG/left_2020_09_05_16_40_25_577.jpg,./data/IMG/right_2020_09_05_16_40_25_577.jpg,0.0,1.0,0,30.19068
./data/IMG/./data/IMG/center_2020_09_05_16_40_25_680.jpg,./data/IMG/left_2020_09_05_16_40_25_680.jpg,./data/IMG/right_2020_09_05_16_40_25_680.jpg,0.0,1.0,0,30.19025
./data/IMG/./data/IMG/center_2020_09_05_16_40_25_783.jpg,./data/IMG/left_2020_09_05_16_40_25_783.jpg,./data/IMG/right_2020_09_05_16_40_25_783.jpg,0.0,1.0,0,30.190240000000003
./data/IMG/./data/IMG/center_2020_09_05_16_40_25_884.jpg,./data/IMG/left_2020_09_05_16_40_25_884.jpg,./data/IMG/right_2020_09_05_16_40_25_884.jpg,0.0,1.0,0,30.190240000000003
./data/IMG/./data/IMG/center_2020_09_05_16_40_25_989.jpg,./data/IMG/left_2020_09_05_16_40_25_989.jpg,./data/IMG/right_2020_09_05_16_40_25_989.jpg,0.0,1.0,0,30.1902
./data/IMG/./data/IMG/center_2020_09_05_16_40_26_098.jpg,./data/IMG/left_2020_09_05_16_40_26_098.jpg,./data/IMG/right_2020_09_05_16_40_26_098.jpg,0.0,1.0,0,30.19023
./data/IMG/./data/IMG/center_2020_09_05_16_40_26_203.jpg,./data/IMG/left_2020_09_05_16_40_26_203.jpg,./data/IMG/right_2020_09_05_16_40_26_203.jpg,0.0,1.0,0,30.19026
./data/IMG/./data/IMG/center_2020_09_05_16_40_26_305.jpg,./data/IMG/left_2020_09_05_16_40_26_305.jpg,./data/IMG/right_2020_09_05_16_40_26_305.jpg,0.0,1.0,0,30.19063
./data/IMG/./data/IMG/center_2020_09_05_16_40_26_407.jpg,./data/IMG/left_2020_09_05_16_40_26_407.jpg,./data/IMG/right_2020_09_05_16_40_26_407.jpg,0.0,1.0,0,30.190609999999996
./data/IMG/./data/IMG/center_2020_09_05_16_40_26_511.jpg,./data/IMG/left_2020_09_05_16_40_26_511.jpg,./data/IMG/right_2020_09_05_16_40_26_511.jpg,-0.284211,1.0,0,30.175559999999997
./data/IMG/./data/IMG/center_2020_09_05_16_40_26_615.jpg,./data/IMG/left_2020_09_05_16_40_26_615.jpg,./data/IMG/right_2020_09_05_16_40_26_615.jpg,-0.04093379,1.0,0,30.1908
./data/IMG/./data/IMG/center_2020_09_05_16_40_26_717.jpg,./data/IMG/left_2020_09_05_16_40_26_717.jpg,./data/IMG/right_2020_09_05_16_40_26_717.jpg,0.0,1.0,0,30.190490000000004
./data/IMG/./data/IMG/center_2020_09_05_16_40_26_819.jpg,./data/IMG/left_2020_09_05_16_40_26_819.jpg,./data/IMG/right_2020_09_05_16_40_26_819.jpg,0.0,1.0,0,30.190520000000003
./data/IMG/./data/IMG/center_2020_09_05_16_40_26_921.jpg,./data/IMG/left_2020_09_05_16_40_26_921.jpg,./data/IMG/right_2020_09_05_16_40_26_921.jpg,0.0,1.0,0,30.19055
./data/IMG/./data/IMG/center_2020_09_05_16_40_27_027.jpg,./data/IMG/left_2020_09_05_16_40_27_027.jpg,./data/IMG/right_2020_09_05_16_40_27_027.jpg,0.0,1.0,0,30.190520000000003
./data/IMG/./data/IMG/center_2020_09_05_16_40_27_129.jpg,./data/IMG/left_2020_09_05_16_40_27_129.jpg,./data/IMG/right_2020_09_05_16_40_27_129.jpg,-0.2857047,1.0,0,30.173170000000002
./data/IMG/./data/IMG/center_2020_09_05_16_40_27_232.jpg,./data/IMG/left_2020_09_05_16_40_27_232.jpg,./data/IMG/right_2020_09_05_16_40_27_232.jpg,-0.02380199,1.0,0,30.1905
./data/IMG/./data/IMG/center_2020_09_05_16_40_27_335.jpg,./data/IMG/left_2020_09_05_16_40_27_335.jpg,./data/IMG/right_2020_09_05_16_40_27_335.jpg,0.0,1.0,0,30.190759999999997
./data/IMG/./data/IMG/center_2020_09_05_16_40_27_436.jpg,./data/IMG/left_2020_09_05_16_40_27_436.jpg,./data/IMG/right_2020_09_05_16_40_27_436.jpg,0.0,1.0,0,30.1906
./data/IMG/./data/IMG/center_2020_09_05_16_40_27_540.jpg,./data/IMG/left_2020_09_05_16_40_27_540.jpg,./data/IMG/right_2020_09_05_16_40_27_540.jpg,-0.0446385,1.0,0,30.19063
./data/IMG/./data/IMG/center_2020_09_05_16_40_27_641.jpg,./data/IMG/left_2020_09_05_16_40_27_641.jpg,./data/IMG/right_2020_09_05_16_40_27_641.jpg,-0.3457788,1.0,0,30.16817
./data/IMG/./data/IMG/center_2020_09_05_16_40_27_743.jpg,./data/IMG/left_2020_09_05_16_40_27_743.jpg,./data/IMG/right_2020_09_05_16_40_27_743.jpg,-0.05562481,1.0,0,30.190959999999997
./data/IMG/./data/IMG/center_2020_09_05_16_40_27_845.jpg,./data/IMG/left_2020_09_05_16_40_27_845.jpg,./data/IMG/right_2020_09_05_16_40_27_845.jpg,0.0,1.0,0,30.1901
./data/IMG/./data/IMG/center_2020_09_05_16_40_27_954.jpg,./data/IMG/left_2020_09_05_16_40_27_954.jpg,./data/IMG/right_2020_09_05_16_40_27_954.jpg,0.0,1.0,0,30.190340000000003
./data/IMG/./data/IMG/center_2020_09_05_16_40_28_056.jpg,./data/IMG/left_2020_09_05_16_40_28_056.jpg,./data/IMG/right_2020_09_05_16_40_28_056.jpg,0.0,1.0,0,30.19022
./data/IMG/./data/IMG/center_2020_09_05_16_40_28_157.jpg,./data/IMG/left_2020_09_05_16_40_28_157.jpg,./data/IMG/right_2020_09_05_16_40_28_157.jpg,0.0,1.0,0,30.19043
./data/IMG/./data/IMG/center_2020_09_05_16_40_28_258.jpg,./data/IMG/left_2020_09_05_16_40_28_258.jpg,./data/IMG/right_2020_09_05_16_40_28_258.jpg,0.0,1.0,0,30.1903
./data/IMG/./data/IMG/center_2020_09_05_16_40_28_361.jpg,./data/IMG/left_2020_09_05_16_40_28_361.jpg,./data/IMG/right_2020_09_05_16_40_28_361.jpg,0.0,1.0,0,30.1903
./data/IMG/./data/IMG/center_2020_09_05_16_40_28_461.jpg,./data/IMG/left_2020_09_05_16_40_28_461.jpg,./data/IMG/right_2020_09_05_16_40_28_461.jpg,0.0,1.0,0,30.190309999999997
./data/IMG/./data/IMG/center_2020_09_05_16_40_28_566.jpg,./data/IMG/left_2020_09_05_16_40_28_566.jpg,./data/IMG/right_2020_09_05_16_40_28_566.jpg,-0.29427600000000004,1.0,0,30.17372
./data/IMG/./data/IMG/center_2020_09_05_16_40_28_667.jpg,./data/IMG/left_2020_09_05_16_40_28_667.jpg,./data/IMG/right_2020_09_05_16_40_28_667.jpg,-0.0259596,1.0,0,30.190409999999996
./data/IMG/./data/IMG/center_2020_09_05_16_40_28_773.jpg,./data/IMG/left_2020_09_05_16_40_28_773.jpg,./data/IMG/right_2020_09_05_16_40_28_773.jpg,0.0,1.0,0,30.19006
./data/IMG/./data/IMG/center_2020_09_05_16_40_28_877.jpg,./data/IMG/left_2020_09_05_16_40_28_877.jpg,./data/IMG/right_2020_09_05_16_40_28_877.jpg,0.0,1.0,0,30.190279999999998
./data/IMG/./data/IMG/center_2020_09_05_16_40_28_981.jpg,./data/IMG/left_2020_09_05_16_40_28_981.jpg,./data/IMG/right_2020_09_05_16_40_28_981.jpg,0.0,1.0,0,30.19032
./data/IMG/./data/IMG/center_2020_09_05_16_40_29_083.jpg,./data/IMG/left_2020_09_05_16_40_29_083.jpg,./data/IMG/right_2020_09_05_16_40_29_083.jpg,-0.30302429999999997,1.0,0,30.173270000000002
./data/IMG/./data/IMG/center_2020_09_05_16_40_29_183.jpg,./data/IMG/left_2020_09_05_16_40_29_183.jpg,./data/IMG/right_2020_09_05_16_40_29_183.jpg,-0.01677719,1.0,0,30.19025
./data/IMG/./data/IMG/center_2020_09_05_16_40_29_290.jpg,./data/IMG/left_2020_09_05_16_40_29_290.jpg,./data/IMG/right_2020_09_05_16_40_29_290.jpg,0.0,1.0,0,30.19012
./data/IMG/./data/IMG/center_2020_09_05_16_40_29_395.jpg,./data/IMG/left_2020_09_05_16_40_29_395.jpg,./data/IMG/right_2020_09_05_16_40_29_395.jpg,0.0,1.0,0,30.19027
./data/IMG/./data/IMG/center_2020_09_05_16_40_29_500.jpg,./data/IMG/left_2020_09_05_16_40_29_500.jpg,./data/IMG/right_2020_09_05_16_40_29_500.jpg,0.0,1.0,0,30.19029
./data/IMG/./data/IMG/center_2020_09_05_16_40_29_601.jpg,./data/IMG/left_2020_09_05_16_40_29_601.jpg,./data/IMG/right_2020_09_05_16_40_29_601.jpg,0.0,1.0,0,30.19026
./data/IMG/./data/IMG/center_2020_09_05_16_40_29_705.jpg,./data/IMG/left_2020_09_05_16_40_29_705.jpg,./data/IMG/right_2020_09_05_16_40_29_705.jpg,-0.3134259,1.0,0,30.169590000000003
./data/IMG/./data/IMG/center_2020_09_05_16_40_29_813.jpg,./data/IMG/left_2020_09_05_16_40_29_813.jpg,./data/IMG/right_2020_09_05_16_40_29_813.jpg,-0.01516353,1.0,0,30.19022
./data/IMG/./data/IMG/center_2020_09_05_16_40_29_915.jpg,./data/IMG/left_2020_09_05_16_40_29_915.jpg,./data/IMG/right_2020_09_05_16_40_29_915.jpg,0.0,1.0,0,30.19013
./data/IMG/./data/IMG/center_2020_09_05_16_40_30_021.jpg,./data/IMG/left_2020_09_05_16_40_30_021.jpg,./data/IMG/right_2020_09_05_16_40_30_021.jpg,0.0,1.0,0,30.1903
./data/IMG/./data/IMG/center_2020_09_05_16_40_30_125.jpg,./data/IMG/left_2020_09_05_16_40_30_125.jpg,./data/IMG/right_2020_09_05_16_40_30_125.jpg,-0.3097152,1.0,0,30.172340000000002
./data/IMG/./data/IMG/center_2020_09_05_16_40_30_235.jpg,./data/IMG/left_2020_09_05_16_40_30_235.jpg,./data/IMG/right_2020_09_05_16_40_30_235.jpg,-0.01924321,1.0,0,30.190209999999997
